,userid,age,gender,skinTone,skinType,skinConcern1,skinConcern2,skinConcern3
19837,929757a2-f8b6-48fd-a283-a5929bbba7c7,0,#,#,#,#,#,#
19838,9296620f-85aa-4ebb-bfb7-b3851a1bd0c8,31,MALE,MIDDLE,COMBINATION,SENSITIVE,WRINKLE,ACNE
19839,9296480e-b826-46c9-bdf1-99fed0b2236b,0,#,#,#,#,#,#
19840,928f7f3c-1ba9-451a-9889-a1dbcf2a3b4c,35,FEMALE,BRIGHT,NORMAL,WHITENING,WRINKLE,DRY
19841,928b6b9a-90d7-4d87-b30a-d16699f3e5a3,17,MALE,#,#,#,#,#
19842,928ad6b5-9ca1-47fc-abcd-99a436769298,20,FEMALE,BRIGHT,DRY,WHITENING,DRY,#
19843,9288fdeb-60d1-49fc-86db-c7120fbf4288,0,#,#,#,#,#,#
19844,928638aa-2afb-4d05-b245-1eb7f19c721c,0,#,#,#,#,#,#
19845,92853c50-e8bf-4617-b867-0e55531a15cf,0,#,#,#,#,#,#
19846,92848386-b2b4-4d6d-9dfb-58b254bfd2ce,21,FEMALE,DARK,NORMAL,WRINKLE,BLACKHEAD,WHITENING
19847,92843857-afa0-4b70-857d-ce4fc12d39d2,0,#,#,#,#,#,#
19848,9281c892-ea11-4407-a82c-26ffa85173bf,23,FEMALE,DARK,OILY,BLACKHEAD,ACNE,SENSITIVE
19849,9280ed12-e972-4ae9-a317-1891d386c81f,0,#,#,#,#,#,#
19850,9280253b-9302-4a11-b42d-2b7054849e9b,0,#,#,#,#,#,#
19851,928017ed-a79b-4434-8c35-efc8faa68a99,0,#,#,#,#,#,#
19852,927ea16a-4c82-4df8-8557-20ca09bf94e8,16,FEMALE,DARK,DRY,BLACKHEAD,WHITENING,DRY
19853,927cacfc-b310-42b9-9b22-1d9da21c20e3,15,FEMALE,DARK,OILY,BLACKHEAD,WHITENING,ACNE
19854,927b9ef0-6924-423e-bcd3-6d0c27412747,20,FEMALE,MIDDLE,OILY,BLACKHEAD,DRY,ACNE
19855,927b9bac-336e-46ed-8388-5859884bb7ff,0,#,BRIGHT,NORMAL,BLACKHEAD,#,#
19856,9277bbad-2137-4b2a-a084-b784745888fa,34,MALE,BRIGHT,DRY,DRY,#,#
19857,927772c5-4169-46e0-893b-499957137b3c,0,#,MIDDLE,NORMAL,ACNE,#,#
19858,92765548-e4c3-4e91-9a1a-2c6ef3896922,31,MALE,BRIGHT,DRY,DRY,#,#
19859,9275799d-aa61-42a0-bc0a-57f565aff9c7,17,FEMALE,MIDDLE,OILY,SENSITIVE,BLACKHEAD,ACNE
19860,9275043a-4140-43d2-9535-441734dcef45,0,#,#,#,#,#,#
19861,9274d52a-c392-40ec-825b-885c5f149ce1,0,#,#,#,#,#,#
19862,9274b86d-e5a9-4250-8706-6da393fd7789,0,#,#,#,#,#,#
19863,9273e6a2-7e45-452f-895e-3ee2d745b2ab,0,#,#,#,#,#,#
19864,92738fb4-6f39-41ed-9b5f-21452f3842ea,0,#,#,#,#,#,#
19865,92733bd4-054e-428c-b382-a38525187057,0,#,#,#,#,#,#
19866,9271b303-768f-4b2f-a26b-5c516cedfe44,0,#,#,#,#,#,#
19867,927075d7-a7e3-4369-831a-93f15e8af7e1,0,#,#,#,#,#,#
19868,926f9697-eb8c-43ba-a047-05e2ad50c714,28,FEMALE,BRIGHT,COMBINATION,SENSITIVE,WHITENING,DRY
19869,926ecf26-f6de-46a3-a012-fbc381732526,14,FEMALE,MIDDLE,DRY,SENSITIVE,BLACKHEAD,DRY
19870,926e660f-335c-426c-bda3-c733d334ee6a,0,#,#,#,#,#,#
19871,926b6e80-8e51-4855-aa2b-d86515cf330d,0,#,#,#,#,#,#
19872,926a968e-7a57-4faf-b9bf-2b9943848895,0,#,#,#,#,#,#
19873,926a4b56-2fd3-48a9-8a96-9fdc02ec7578,0,#,#,#,#,#,#
19874,926995fd-73d1-488a-b312-6a796399bedd,0,#,#,#,#,#,#
19875,92681537-de44-4491-8b5c-7f78fca2ce87,37,MALE,MIDDLE,DRY,WHITENING,#,#
19876,92666383-4760-4596-a679-e70518c301a4,22,FEMALE,MIDDLE,NORMAL,BLACKHEAD,#,#
19877,9265e457-d69a-4515-9b9a-9cea8686021c,0,#,#,#,#,#,#
19878,9263c2bf-0659-46cb-a3fb-9e02ecd141d2,0,#,#,#,#,#,#
19879,926110f7-e412-4133-a8d5-f5597a15fb1f,15,FEMALE,MIDDLE,NORMAL,BLACKHEAD,WHITENING,ACNE
19880,92609f73-c319-412f-bd92-6dbc9ace8035,21,FEMALE,MIDDLE,OILY,BLACKHEAD,SENSITIVE,#
19881,925b3787-6d89-4744-8a68-6ef10e19bd03,22,MALE,#,#,#,#,#
19882,925a6ca6-2acd-47bd-b90e-1d9e4b39e904,19,FEMALE,MIDDLE,DRY,BLACKHEAD,WHITENING,DRY
19883,9258b9f1-ed6a-4f0d-8c8e-819bac5fce86,16,FEMALE,DARK,COMBINATION,ACNE,WHITENING,BLACKHEAD
19884,9256f7ca-bb9d-4da1-8448-015413abf1ef,27,MALE,DARK,NORMAL,BLACKHEAD,WHITENING,ACNE
19885,92564064-15d6-4a6e-88f7-ca8073ac7b4a,0,#,#,#,#,#,#
19886,92555651-ee74-4638-bf80-cdae3fb98fc8,0,#,#,#,#,#,#
19887,92548adf-289f-473b-bd42-5ff51db55166,0,#,#,#,#,#,#
19888,925359dc-e3d0-4c56-9ccd-5e2214b31252,46,MALE,MIDDLE,OILY,DRY,WHITENING,ACNE
19889,924e8937-e6aa-42bb-9177-f4ab8dc9966c,41,MALE,DARK,COMBINATION,BLACKHEAD,ACNE,SENSITIVE
19890,924df94b-7927-4017-92e2-bc51335f47a9,0,#,#,#,#,#,#
19891,924dc775-3563-4f30-ae9c-5755358b1d73,0,#,#,#,#,#,#
19892,924c6d5f-8d54-44dd-a78c-ac4ccab9ee4b,26,FEMALE,BRIGHT,DRY,DRY,SENSITIVE,#
19893,924b300b-4cda-470e-adcd-1a67c3074e03,0,#,#,#,#,#,#
19894,924a5385-f7c6-4068-a613-312728c78d0b,0,#,#,#,#,#,#
19895,92482427-b20f-4b22-b4bf-eab3f1fa4d96,16,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,DRY
19896,9247f8e7-f49f-424f-8c88-d87eeb2eaa2e,0,#,#,#,#,#,#
19897,9246f0e8-fe02-4dc5-a24a-c7e33a47f6ed,38,MALE,DARK,NORMAL,DRY,#,#
19898,92431a11-183b-4787-a834-09b3e6e33abd,41,MALE,MIDDLE,COMBINATION,WHITENING,WRINKLE,DRY
19899,9241a2b8-9a49-49e2-b1b9-96ccffde84e8,23,FEMALE,BRIGHT,COMBINATION,BLACKHEAD,DRY,ACNE
19900,9240d39d-7345-4391-bb4a-d7aada34af5c,0,#,#,#,#,#,#
19901,923c4a70-3e57-4cae-a925-fdb4ca91eec9,14,FEMALE,#,#,#,#,#
19902,923a8b22-8365-47d0-9fea-6b7b4facb9e1,25,MALE,BRIGHT,NORMAL,DRY,ACNE,WRINKLE
19903,923a6775-afc3-4a97-8885-8fa22f89e44d,43,MALE,BRIGHT,COMBINATION,WRINKLE,WHITENING,BLACKHEAD
19904,9239de8c-d9ac-44a6-a370-423be6be793a,55,MALE,MIDDLE,DRY,WRINKLE,DRY,BLACKHEAD
19905,92394d6b-bebb-4ee1-b28b-4ef5e9c0dc7a,0,#,#,#,#,#,#
19906,92391087-750e-454a-b194-3724e69054c1,0,#,#,#,#,#,#
19907,922f3ced-905b-4a58-aade-402337a09839,0,#,#,#,#,#,#
19908,922e1c2c-5fdd-4f6a-879a-ae076a5c9ea5,20,FEMALE,BRIGHT,DRY,ACNE,SENSITIVE,DRY
19909,922defa8-ac01-44e0-8d3d-7b1497e96e60,39,MALE,MIDDLE,OILY,WHITENING,DRY,#
19910,922c18c3-177b-41da-ae2f-ddcb0c04d39e,0,#,#,#,#,#,#
19911,922a2d4b-a316-4cf7-90e6-feb8cc8f2609,18,FEMALE,MIDDLE,OILY,WHITENING,BLACKHEAD,ACNE
19912,9228ed0f-59ad-4eaa-a3b7-d81a943c1c60,30,FEMALE,MIDDLE,NORMAL,WHITENING,SENSITIVE,ACNE
19913,92241cb3-30a4-4645-9c5b-8e5aaa4c0696,20,FEMALE,MIDDLE,DRY,BLACKHEAD,ACNE,DRY
19914,92241001-64b2-4134-9eaf-aba76a3bf528,0,#,#,#,#,#,#
19915,922239a2-66d1-4757-aeb2-845d8f195a34,0,#,#,#,#,#,#
19916,921f3a11-2d43-428f-ba1b-ea93548d013c,0,#,#,#,#,#,#
19917,921e21fe-39fd-417f-b984-3605e5445ba5,40,MALE,BRIGHT,NORMAL,WRINKLE,#,#
19918,921c1681-04f2-47c5-9c09-843fc7bc7b12,15,FEMALE,MIDDLE,DRY,DRY,SENSITIVE,ACNE
19919,921bb8b2-dc2e-4d8c-b093-15b4d67e4148,44,MALE,DARK,NORMAL,SENSITIVE,BLACKHEAD,WHITENING
19920,921af331-9ec3-4a74-94b2-32a4ce0942b2,0,#,#,#,#,#,#
19921,9213c7e8-c00b-4b70-baf3-0c01e304828c,22,FEMALE,BRIGHT,OILY,BLACKHEAD,WRINKLE,ACNE
19922,9212b8d0-0165-462b-b8e6-1399c0275fbe,18,FEMALE,MIDDLE,COMBINATION,DRY,SENSITIVE,ACNE
19923,92128756-2f23-44d6-bd56-e5b5ee9f6dc6,60,MALE,BRIGHT,NORMAL,WRINKLE,#,#
19924,920d76e6-adc6-4df4-96b1-1b9ab456c8a2,17,MALE,#,#,#,#,#
19925,92092cdc-a286-4d4e-8fdb-2b66fdf2762f,29,FEMALE,MIDDLE,COMBINATION,SENSITIVE,ACNE,#
19926,9207615b-cec7-4630-ae5f-7e6a3237f439,0,#,#,#,#,#,#
19927,9205e30b-1be3-4733-b2b6-7eb45e278db2,18,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,SENSITIVE
19928,92058a7b-aa24-40a8-a3c7-7b8c49dc56e0,0,#,#,#,#,#,#
19929,92050e57-4ffe-48af-9fff-506cb734b758,21,FEMALE,MIDDLE,NORMAL,WHITENING,#,#
19930,9202f25a-096f-4d24-a153-6a73c38a1f21,20,FEMALE,MIDDLE,DRY,DRY,BLACKHEAD,SENSITIVE
19931,91ffe0b4-caf3-4376-b147-23626ec1ea99,21,FEMALE,MIDDLE,COMBINATION,DRY,SENSITIVE,ACNE
19932,91feee24-622c-401b-a401-2fa74098b1d0,0,#,#,#,#,#,#
19933,91fe6120-ac86-4c22-bc07-89e684c31afe,17,FEMALE,MIDDLE,COMBINATION,WHITENING,BLACKHEAD,ACNE
19934,91fc124d-6fe3-47cd-8eaf-0fbfbc3f4eb9,0,#,#,#,#,#,#
19935,91fac64d-90a0-4bfc-a531-11a9b94c81d1,0,#,#,#,#,#,#
19936,91f90e29-4b37-4edf-a249-16bb9c2c85e8,0,#,#,#,#,#,#
19937,91f8b278-575b-4f8d-a1d3-ae730271f6e1,27,MALE,BRIGHT,COMBINATION,ACNE,#,#
19938,91f89ca1-11d5-4996-9c5e-6cc686582b8c,0,#,#,#,#,#,#
19939,91f85556-93df-43ca-a15b-100034e83cb5,0,#,#,#,#,#,#
19940,91f846f1-66f0-4a1d-838d-fa4345e91537,15,FEMALE,MIDDLE,NORMAL,ACNE,WHITENING,#
19941,91f71e17-d58e-4d67-a229-acdcc0e7d467,14,FEMALE,#,#,#,#,#
19942,91f35b02-36c1-4b4c-b01c-60961d45e755,17,FEMALE,BRIGHT,NORMAL,BLACKHEAD,SENSITIVE,ACNE
19943,91ee6dbb-2263-465f-98b2-7d6d8e4f6d87,43,FEMALE,DARK,OILY,BLACKHEAD,WHITENING,WRINKLE
19944,91ed4ca0-eeb9-499e-b0c3-aca91e8717a3,0,#,#,#,#,#,#
19945,91eb0748-b745-42bb-86e2-6d09a0d21af5,0,#,#,#,#,#,#
19946,91eade5b-71d1-448e-ba45-5946288246f4,30,FEMALE,#,#,#,#,#
19947,91e8862c-d46b-4272-8118-139817ea376d,15,MALE,MIDDLE,DRY,ACNE,#,#
19948,91e696f3-c7e4-4b5e-99f9-874ed1b0383a,0,#,#,#,#,#,#
19949,91e66d35-68fc-492a-81f3-4025103a9740,20,FEMALE,MIDDLE,COMBINATION,WRINKLE,BLACKHEAD,WHITENING
19950,91e64fd1-e6e1-46ef-ad5a-78623f95bcd1,0,#,#,#,#,#,#
19951,91e46d54-f7b4-462d-833b-e0a31c0c6a96,0,#,#,#,#,#,#
19952,91e264ca-29ac-4137-81d1-0586e58ccf0f,0,#,#,#,#,#,#
19953,91e1b09d-1735-46b7-9416-220d7dbd4185,28,FEMALE,BRIGHT,COMBINATION,BLACKHEAD,WHITENING,DRY
19954,91e08810-7c6b-4a2e-85e9-c176a6696ed6,0,#,#,#,#,#,#
19955,91e074b9-0722-48b6-a8f1-400863497668,0,#,#,#,#,#,#
19956,91ddaa4b-47e7-4e6a-80c6-7bc317c1a895,21,FEMALE,DARK,OILY,WRINKLE,ACNE,BLACKHEAD
19957,91dc3c99-392f-4e05-8a37-e9532219702c,17,FEMALE,MIDDLE,OILY,SENSITIVE,BLACKHEAD,ACNE
19958,91db5d24-d5cc-4f14-8bfd-7031b791df40,35,FEMALE,BRIGHT,OILY,DRY,BLACKHEAD,WRINKLE
19959,91d8b4e5-14a7-4080-a382-c50c64a44c68,20,FEMALE,DARK,DRY,WHITENING,BLACKHEAD,ACNE
19960,91d5318d-74e3-48ff-bd43-c6986a3de8ae,0,#,#,#,#,#,#
19961,91d510f8-5112-4442-a5c4-b90edfb69b20,0,#,#,#,#,#,#
19962,91d50e3c-72cd-4c5a-becc-41596e97201a,0,#,#,#,#,#,#
19963,91d4de54-f9ff-4384-bf83-56f04be6033c,19,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,WHITENING,ACNE
19964,91d46f5d-2251-497a-ba0c-761f3c091355,0,#,#,#,#,#,#
19965,91d3d39f-e60e-471a-842d-10d6c639f534,0,#,#,#,#,#,#
19966,91d2f60b-2127-4c7e-b5fb-29bf20194adc,19,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,DRY
19967,91ce6761-54d4-4cd9-8480-c3bedb689ebc,0,#,#,#,#,#,#
19968,91c77d0b-b3ac-4155-ae5e-4b04955e9ee9,33,MALE,BRIGHT,DRY,DRY,#,#
19969,91c6ac6f-d753-4468-a802-215cb4490b67,30,FEMALE,BRIGHT,DRY,DRY,BLACKHEAD,ACNE
19970,91c34db6-903c-40b6-a4b8-5a5a2ed4f7d4,17,FEMALE,BRIGHT,COMBINATION,DRY,SENSITIVE,BLACKHEAD
19971,91c27be3-4553-4bc0-8036-2d988594f480,38,MALE,MIDDLE,NORMAL,BLACKHEAD,WHITENING,WRINKLE
19972,91c1abc7-c5d4-4f0a-a2b1-b7adb7bc00b5,0,#,#,#,#,#,#
19973,91bf1975-dde1-4f88-81fd-b5ca5b6443d3,0,#,#,#,#,#,#
19974,91bf0ef2-1978-42a0-bdb8-1d7990850b7f,0,#,#,#,#,#,#
19975,91be2f65-f2f7-4b4a-ab33-7ec5ad2be17c,0,#,#,#,#,#,#
19976,91bd7083-9d98-40aa-b081-d1fbd25ca60b,27,FEMALE,DARK,COMBINATION,BLACKHEAD,WHITENING,ACNE
19977,91bd29a2-bbe5-4d06-8934-926b5661ebd3,34,MALE,DARK,DRY,BLACKHEAD,ACNE,DRY
19978,91bb3348-d90e-45b4-bc3c-a0a146d3bbd7,0,#,#,#,#,#,#
19979,91baf344-bcc3-4d34-a89d-e05d0c7fa98b,20,FEMALE,DARK,COMBINATION,DRY,SENSITIVE,BLACKHEAD
19980,91b4b229-5e2a-43a8-8b0b-73378b456acc,0,#,#,#,#,#,#
19981,91b3df4f-79e2-4496-bb4d-9a3029cabc26,29,MALE,MIDDLE,OILY,WRINKLE,ACNE,SENSITIVE
19982,91b28110-5f28-407c-a9dd-d3ffd21fd0a6,0,#,#,#,#,#,#
19983,91b26493-56f4-46ec-9ce7-81b61c38d445,37,FEMALE,DARK,DRY,DRY,#,#
19984,91b10de7-fac2-462a-b389-dbd5af4e57f7,0,#,#,#,#,#,#
19985,91b09067-ada1-4eb0-9894-ea6d288ee1bb,48,MALE,DARK,DRY,DRY,#,#
19986,91aec7a7-125d-4df2-a7fb-b6e083eb17da,0,#,#,#,#,#,#
19987,91ac4ecd-57e7-4368-a313-559c78de6668,27,FEMALE,DARK,NORMAL,DRY,BLACKHEAD,WRINKLE
19988,91aacb9e-832e-4657-ba57-9a68c2ebf484,0,#,#,#,#,#,#
19989,91aa5b1a-cf36-4669-9a95-09f40df34113,16,FEMALE,BRIGHT,COMBINATION,DRY,BLACKHEAD,ACNE
19990,91aa5356-3c63-4a22-862c-4f43c029b4f6,0,#,#,#,#,#,#
19991,91aa3d51-14b4-4084-87fb-c3f07792ee91,0,#,#,#,#,#,#
19992,91a9646b-f2f4-43b6-ae40-dbd9d91856ab,25,FEMALE,MIDDLE,COMBINATION,WHITENING,BLACKHEAD,ACNE
19993,91a787ae-b25c-46bd-b5fd-81882b2723c7,16,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,SENSITIVE,WHITENING
19994,91a6a3a8-44bd-4630-a70a-cef8c12c45a6,16,FEMALE,MIDDLE,DRY,WHITENING,BLACKHEAD,#
19995,91a4e137-1982-4027-8460-090b6fc969ff,0,#,#,#,#,#,#
19996,91a3cff4-6dab-498d-9973-43e366440440,16,FEMALE,MIDDLE,DRY,SENSITIVE,BLACKHEAD,DRY
19997,91a34c83-0274-49fa-8789-3b0023849395,0,#,#,#,#,#,#
19998,91a32944-e57f-4683-b8e8-394411015698,17,FEMALE,MIDDLE,COMBINATION,ACNE,SENSITIVE,DRY
19999,91a27d5a-70c3-450e-be40-1ef1753c31f5,20,FEMALE,DARK,COMBINATION,DRY,WHITENING,ACNE
20000,91a09a5e-77ce-4a97-a94f-8432bf738229,0,#,#,#,#,#,#
20001,91a01c84-7707-445a-a6e0-0feba1081801,0,#,#,#,#,#,#
20002,919fb771-3388-4900-8a07-37faea97ff8e,0,#,#,#,#,#,#
20003,919f91b7-407c-4885-bd24-25aca7b379fd,0,#,#,#,#,#,#
20004,919e1d75-4539-4b0e-bd7f-f044b63d0274,0,#,#,#,#,#,#
20005,919d9dec-5651-4707-b863-0ca60a9cef1b,0,#,#,#,#,#,#
20006,919cb457-7d7f-4b1d-a796-515e051e655f,0,#,#,#,#,#,#
20007,919b1acb-4e51-4d7a-ae75-29174f1e3011,0,#,#,#,#,#,#
20008,9198b4df-e7c6-4e42-b166-f9342ed3b0af,0,#,#,#,#,#,#
20009,91989f79-6906-4840-a5eb-a9e14b681c48,0,#,#,#,#,#,#
20010,9196c7ce-ee4e-4142-a0c8-e4f32d6b6390,26,FEMALE,MIDDLE,DRY,DRY,ACNE,WHITENING
20011,9194ff69-cdc1-4156-afc9-2ba5e9436cfd,0,#,#,#,#,#,#
20012,91942a26-4327-4730-baca-ab9742d6d73c,18,FEMALE,BRIGHT,COMBINATION,BLACKHEAD,ACNE,DRY
20013,919413eb-bf70-42b8-9880-c88f2aaa9d2e,0,#,#,#,#,#,#
20014,91938d1b-d7ff-49fb-8b8c-d92d79202b8e,0,#,#,#,#,#,#
20015,9191cfaf-4522-4b70-84f5-d84a0fbbace0,16,FEMALE,BRIGHT,DRY,BLACKHEAD,SENSITIVE,DRY
20016,91909469-0f57-4d58-9b09-136a2292ca71,0,#,#,#,#,#,#
20017,918e225a-5534-4bde-9ed9-24301531a14b,0,#,#,#,#,#,#
20018,918b8fdd-2db0-42d3-bfcf-acfd4d182403,19,FEMALE,BRIGHT,OILY,SENSITIVE,#,#
20019,918a9e79-abd5-4c0e-8af2-6e71e46bdbd0,0,#,MIDDLE,COMBINATION,BLACKHEAD,ACNE,#
20020,9187fd0e-34e5-4e84-8630-3caefa623cae,15,FEMALE,DARK,COMBINATION,SENSITIVE,DRY,BLACKHEAD
20021,91878581-16de-4f03-9ff3-4fa23a258c24,0,#,#,#,#,#,#
20022,9186cfcc-a403-4ffb-8acb-d2c3cc52d34b,0,#,#,#,#,#,#
20023,918616bf-7960-4974-aad6-fe3148471740,0,#,#,#,#,#,#
20024,9185bdef-b2ee-4231-8c14-b83b9e1b2259,18,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,DRY
20025,9185a234-9f3e-4e1b-9a6c-6ee17d244b1c,0,#,#,#,#,#,#
20026,9182f82d-8914-4d32-ba99-27ed35bf351d,19,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,WHITENING
20027,91815507-3a62-488f-b83c-30f99871f451,0,#,#,#,#,#,#
20028,917fd664-f801-4801-a143-2b02fe4aa632,0,#,#,#,#,#,#
20029,917e31d5-d45a-4e40-9f74-6b886bb2ab7c,0,#,#,#,#,#,#
20030,9179e00d-464c-4802-b14f-c67b743ca5be,0,#,#,#,#,#,#
20031,91785c61-0795-4394-aed3-1953e4996ee7,0,#,DARK,OILY,BLACKHEAD,WHITENING,ACNE
20032,917728bb-b651-4c64-9525-41803dbb5b68,0,#,#,#,#,#,#
20033,9175118e-a28d-4f28-a336-744b688fc4db,0,#,#,#,#,#,#
20034,91730226-45da-4809-bf2a-e88f0ef0cc68,25,FEMALE,BRIGHT,COMBINATION,BLACKHEAD,WRINKLE,WHITENING
20035,9170dd43-f277-4fc7-b342-da5061fbf4d2,0,#,#,#,#,#,#
20036,916e2399-a1e1-4643-bb49-3c7730b16759,0,#,#,#,#,#,#
20037,91699265-8fa7-4337-99f0-f8086c83564d,0,#,#,#,#,#,#
20038,9168160c-3919-425a-b1cb-1952858c8148,41,MALE,MIDDLE,NORMAL,SENSITIVE,#,#
20039,9161561f-1da6-427f-ae3f-3bb9504a5a7f,44,MALE,MIDDLE,OILY,SENSITIVE,DRY,BLACKHEAD
20040,915f5b69-90f3-4a1f-b4ca-02daac5d47f6,0,#,#,#,#,#,#
20041,915e754c-7efb-446f-b126-3871b01ee880,0,#,#,#,#,#,#
20042,915e6150-5924-46fc-9598-7a6d46b69317,0,#,#,#,#,#,#
20043,915cf13b-603e-4e6f-b2b8-d1e6036b5a7b,20,FEMALE,MIDDLE,DRY,BLACKHEAD,ACNE,DRY
20044,915afe2b-a295-48a2-a830-65d4c6bc8b57,30,FEMALE,BRIGHT,COMBINATION,WRINKLE,DRY,ACNE
20045,9159a1af-84d7-451e-9a1b-ff094c5f407d,0,#,#,#,#,#,#
20046,915959ce-d448-4110-bfe4-8fb470e3efaf,22,FEMALE,BRIGHT,DRY,SENSITIVE,DRY,#
20047,91583ef9-b049-4c1d-b0b0-dfba8c140ffb,0,#,#,#,#,#,#
20048,91574618-f117-4c95-8075-63185754f81a,0,#,#,#,#,#,#
20049,91570daa-96ab-4c76-93c4-70a6ce3f108a,0,#,#,#,#,#,#
20050,915588d8-f450-4eb3-8018-b8de5e9c3aa7,0,#,#,#,#,#,#
20051,91540c95-2eb6-48a7-b774-65e393605afc,0,#,#,#,#,#,#
20052,9153284f-0d16-4e96-a5db-26225bf4c1c4,18,MALE,MIDDLE,NORMAL,ACNE,SENSITIVE,DRY
20053,914e47fe-b4bb-420c-ad08-2ef974b1451e,21,FEMALE,MIDDLE,COMBINATION,DRY,WHITENING,BLACKHEAD
20054,914c3e34-c02c-47aa-82b2-b459276d34e0,27,FEMALE,MIDDLE,COMBINATION,DRY,BLACKHEAD,#
20055,914a30c8-27ad-4c83-81fe-b3c19b5e71f5,38,FEMALE,BRIGHT,DRY,WHITENING,#,#
20056,9149c80f-0a0c-4502-892c-092b52bb5e34,26,FEMALE,MIDDLE,DRY,ACNE,DRY,#
20057,9143a377-b07c-4bfe-ac95-b33d5a90c1fd,0,#,#,#,#,#,#
20058,91433b87-802b-4f61-bb96-2578f86898f8,20,FEMALE,DARK,OILY,DRY,BLACKHEAD,ACNE
20059,91412ca9-6a4f-4fa6-9e33-a8f521376c7b,11,FEMALE,MIDDLE,NORMAL,ACNE,#,#
20060,913de2c4-2e0a-43e8-bea4-aca063a5a5fb,0,#,#,#,#,#,#
20061,913dd06f-bcb9-40c0-92f0-71bd57a9ac81,22,FEMALE,MIDDLE,OILY,BLACKHEAD,WHITENING,#
20062,913ce521-d31c-4bbd-92a4-188d7a3d3bd9,0,#,#,#,#,#,#
20063,913ad9fd-3e2b-42a0-803c-d04335dc52e9,30,MALE,MIDDLE,COMBINATION,DRY,ACNE,SENSITIVE
20064,913a270f-405e-4391-a396-d94cdcc4c490,0,#,#,#,#,#,#
20065,91395a14-4078-4a89-8065-9c5e96e552e7,27,FEMALE,MIDDLE,DRY,BLACKHEAD,WRINKLE,DRY
20066,9138932a-93bc-441b-b13e-4fc26e33e20d,0,#,#,#,#,#,#
20067,913552c4-fb6a-44b0-b68d-62b8b968a052,0,#,#,#,#,#,#
20068,91339a72-cbd9-400d-80ac-4e981a16e41e,0,#,#,#,#,#,#
20069,913340cc-fd5e-4e9f-adf6-7aa113c496f6,0,#,#,#,#,#,#
20070,913340ca-39b9-4a80-a5e3-e897e74f8352,36,FEMALE,BRIGHT,NORMAL,ACNE,WRINKLE,BLACKHEAD
20071,913134b2-0cd7-4187-a053-8f7a1a49ebe9,0,#,#,#,#,#,#
20072,9130c5db-617c-4acb-aab7-532faad42642,33,MALE,MIDDLE,NORMAL,#,#,#
20073,912fdcb4-e460-46d6-a9f7-208f72da2cae,0,#,#,#,#,#,#
20074,912f45b3-5055-43a8-9373-57bc42b5715a,0,#,#,#,#,#,#
20075,912c9519-7ed3-479a-accc-5bfc4563f9b7,25,FEMALE,MIDDLE,OILY,WHITENING,ACNE,BLACKHEAD
20076,912b4f7f-76b2-4d70-ae2c-add6656cecdf,52,FEMALE,BRIGHT,DRY,WHITENING,DRY,SENSITIVE
20077,912a4d7b-d681-4bc4-9f42-9e9e432732bc,50,MALE,DARK,OILY,WRINKLE,BLACKHEAD,ACNE
20078,912715f6-f5ec-43b2-a0b7-7c424a0d70be,0,#,#,#,#,#,#
20079,91270703-b070-4430-be7a-3ea52c9fab44,0,#,#,#,#,#,#
20080,9126f3e6-6256-4af2-90b9-2b3c5495d036,0,#,#,#,#,#,#
20081,9126c7c0-e518-44ea-97b6-2f1a77f99a83,17,FEMALE,BRIGHT,OILY,WHITENING,BLACKHEAD,ACNE
20082,9125eb63-4a07-46b8-b7d3-4f855e7595f2,22,FEMALE,BRIGHT,DRY,SENSITIVE,DRY,#
20083,9125c11b-9a40-455f-b895-9a3b080f13a6,0,#,#,#,#,#,#
20084,91251a6c-c92b-4396-999e-df8f9255896b,20,FEMALE,BRIGHT,OILY,BLACKHEAD,ACNE,#
20085,9124f8bc-9eef-4946-8ea2-de01ad491716,0,#,#,#,#,#,#
20086,912389f4-4c1e-4534-b3e2-11aeb3a983a1,0,#,#,#,#,#,#
20087,9121d6cf-d770-47c9-a691-d6b481f92f5c,0,#,#,#,#,#,#
20088,911fa67f-c98a-4388-9b9c-b93cb708250c,0,#,#,#,#,#,#
20089,911e68ab-a6d3-49f3-906a-c80180084619,0,#,#,#,#,#,#
20090,9119f6bf-aefe-49bb-b94a-615ee28aba9d,25,FEMALE,BRIGHT,COMBINATION,WHITENING,BLACKHEAD,#
20091,91193aea-2fc0-489d-b633-a6127b8f0340,59,MALE,#,#,#,#,#
20092,911477c2-5050-4758-af2e-fe3bfbe7ec72,0,#,#,#,#,#,#
20093,9113bc5e-28f5-42b9-bc08-5b5b52b83fd4,0,#,#,#,#,#,#
20094,9113aba4-604f-433a-9026-4e4170628c04,0,#,#,#,#,#,#
20095,91133cd1-d4bb-4861-b47f-a8a32823a553,33,FEMALE,BRIGHT,COMBINATION,BLACKHEAD,#,#
20096,9112ce4f-d113-4c5e-87b5-aa652beb7d2f,22,FEMALE,BRIGHT,OILY,ACNE,#,#
